date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202101,AR,not_vaccinated,NA,indication,55309,55304,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,BE,not_vaccinated,NA,indication,1043132,1043132,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,BL,not_vaccinated,NA,indication,290969,290968,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,BS,not_vaccinated,NA,indication,196735,196734,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,CH,not_vaccinated,NA,indication,8670300,8670263,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,CHFL,not_vaccinated,NA,indication,8709355,8709318,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,FL,not_vaccinated,NA,indication,39055,39055,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,FR,not_vaccinated,NA,indication,325496,325496,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,GE,not_vaccinated,NA,indication,506343,506343,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,GL,not_vaccinated,NA,indication,40851,40851,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,GR,not_vaccinated,NA,indication,200096,200095,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,JU,not_vaccinated,NA,indication,73709,73709,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,LU,not_vaccinated,NA,indication,416347,416347,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,NE,not_vaccinated,NA,indication,175894,175893,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,neighboring_chfl,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,NW,not_vaccinated,NA,indication,43520,43518,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,OW,not_vaccinated,NA,indication,38108,38108,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,SG,not_vaccinated,NA,indication,514504,514503,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,SH,not_vaccinated,NA,indication,83107,83107,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,SO,not_vaccinated,NA,indication,277462,277461,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,SZ,not_vaccinated,NA,indication,162157,162157,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,TG,not_vaccinated,NA,indication,282909,282909,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,TI,not_vaccinated,NA,indication,350986,350986,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,unknown,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,UR,not_vaccinated,NA,indication,36819,36819,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,VD,not_vaccinated,NA,indication,814762,814752,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,VS,not_vaccinated,NA,indication,348503,348500,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,ZG,not_vaccinated,NA,indication,128794,128793,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,ZH,not_vaccinated,NA,indication,1553423,1553420,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,AG,not_vaccinated,NA,indication,694072,694051,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,AI,not_vaccinated,NA,indication,16293,16293,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,all,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,AR,not_vaccinated,NA,indication,55309,55304,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,BE,not_vaccinated,NA,indication,1043132,1043130,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,BL,not_vaccinated,NA,indication,290969,290964,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,BS,not_vaccinated,NA,indication,196735,196728,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,CH,not_vaccinated,NA,indication,8670300,8669992,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,CHFL,not_vaccinated,NA,indication,8709355,8709047,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,FL,not_vaccinated,NA,indication,39055,39055,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,FR,not_vaccinated,NA,indication,325496,325496,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,GE,not_vaccinated,NA,indication,506343,506341,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,GL,not_vaccinated,NA,indication,40851,40850,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,GR,not_vaccinated,NA,indication,200096,200095,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,JU,not_vaccinated,NA,indication,73709,73709,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,LU,not_vaccinated,NA,indication,416347,416315,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,NE,not_vaccinated,NA,indication,175894,175893,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,neighboring_chfl,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,NW,not_vaccinated,NA,indication,43520,43515,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,OW,not_vaccinated,NA,indication,38108,38108,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,SG,not_vaccinated,NA,indication,514504,514501,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,SH,not_vaccinated,NA,indication,83107,83106,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,SO,not_vaccinated,NA,indication,277462,277461,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,SZ,not_vaccinated,NA,indication,162157,162130,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,TG,not_vaccinated,NA,indication,282909,282907,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,TI,not_vaccinated,NA,indication,350986,350985,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,unknown,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,UR,not_vaccinated,NA,indication,36819,36818,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,VD,not_vaccinated,NA,indication,814762,814740,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,VS,not_vaccinated,NA,indication,348503,348498,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,ZG,not_vaccinated,NA,indication,128794,128662,99.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,ZH,not_vaccinated,NA,indication,1553423,1553392,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,AG,not_vaccinated,NA,indication,694072,693886,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,AI,not_vaccinated,NA,indication,16293,16293,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,all,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,AR,not_vaccinated,NA,indication,55309,55301,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,BE,not_vaccinated,NA,indication,1043132,1043123,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,BL,not_vaccinated,NA,indication,290969,290840,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,BS,not_vaccinated,NA,indication,196735,194588,98.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,CH,not_vaccinated,NA,indication,8670300,8666453,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,CHFL,not_vaccinated,NA,indication,8709355,8705508,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,FL,not_vaccinated,NA,indication,39055,39055,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,FR,not_vaccinated,NA,indication,325496,325489,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,GE,not_vaccinated,NA,indication,506343,506330,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,GL,not_vaccinated,NA,indication,40851,40850,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,GR,not_vaccinated,NA,indication,200096,200092,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,JU,not_vaccinated,NA,indication,73709,73709,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,LU,not_vaccinated,NA,indication,416347,416117,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,NE,not_vaccinated,NA,indication,175894,175893,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,neighboring_chfl,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,NW,not_vaccinated,NA,indication,43520,43411,99.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,OW,not_vaccinated,NA,indication,38108,38106,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,SG,not_vaccinated,NA,indication,514504,514490,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,SH,not_vaccinated,NA,indication,83107,83026,99.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,SO,not_vaccinated,NA,indication,277462,277318,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,SZ,not_vaccinated,NA,indication,162157,161887,99.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,TG,not_vaccinated,NA,indication,282909,282805,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,TI,not_vaccinated,NA,indication,350986,350977,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,unknown,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,UR,not_vaccinated,NA,indication,36819,36816,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,VD,not_vaccinated,NA,indication,814762,814715,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,VS,not_vaccinated,NA,indication,348503,348479,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,ZG,not_vaccinated,NA,indication,128794,128591,99.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,ZH,not_vaccinated,NA,indication,1553423,1553321,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,AG,not_vaccinated,NA,indication,694072,693113,99.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,AI,not_vaccinated,NA,indication,16293,16244,99.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,all,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,AR,not_vaccinated,NA,indication,55309,54634,98.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,BE,not_vaccinated,NA,indication,1043132,1043081,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,BL,not_vaccinated,NA,indication,290969,289201,99.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,BS,not_vaccinated,NA,indication,196735,192957,98.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,CH,not_vaccinated,NA,indication,8670300,8655102,99.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,CHFL,not_vaccinated,NA,indication,8709355,8694157,99.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,FL,not_vaccinated,NA,indication,39055,39055,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,FR,not_vaccinated,NA,indication,325496,325151,99.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,GE,not_vaccinated,NA,indication,506343,506282,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,GL,not_vaccinated,NA,indication,40851,40845,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,GR,not_vaccinated,NA,indication,200096,199466,99.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,JU,not_vaccinated,NA,indication,73709,73709,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,LU,not_vaccinated,NA,indication,416347,414468,99.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,NE,not_vaccinated,NA,indication,175894,175448,99.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,neighboring_chfl,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,NW,not_vaccinated,NA,indication,43520,43272,99.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,OW,not_vaccinated,NA,indication,38108,38059,99.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,SG,not_vaccinated,NA,indication,514504,514359,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,SH,not_vaccinated,NA,indication,83107,82894,99.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,SO,not_vaccinated,NA,indication,277462,276841,99.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,SZ,not_vaccinated,NA,indication,162157,161681,99.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,TG,not_vaccinated,NA,indication,282909,282580,99.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,TI,not_vaccinated,NA,indication,350986,350971,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,unknown,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,UR,not_vaccinated,NA,indication,36819,36447,98.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,VD,not_vaccinated,NA,indication,814762,814589,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,VS,not_vaccinated,NA,indication,348503,347620,99.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,ZG,not_vaccinated,NA,indication,128794,128546,99.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,ZH,not_vaccinated,NA,indication,1553423,1552644,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,AG,not_vaccinated,NA,indication,694072,690528,99.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,AI,not_vaccinated,NA,indication,16293,15961,97.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,all,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,AR,not_vaccinated,NA,indication,55309,54610,98.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,BE,not_vaccinated,NA,indication,1043132,1042956,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,BL,not_vaccinated,NA,indication,290969,286218,98.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,BS,not_vaccinated,NA,indication,196735,192937,98.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,CH,not_vaccinated,NA,indication,8670300,8623913,99.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,CHFL,not_vaccinated,NA,indication,8709355,8662936,99.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,FL,not_vaccinated,NA,indication,39055,39023,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,FR,not_vaccinated,NA,indication,325496,323885,99.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,GE,not_vaccinated,NA,indication,506343,503754,99.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,GL,not_vaccinated,NA,indication,40851,40439,99,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,GR,not_vaccinated,NA,indication,200096,197750,98.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,JU,not_vaccinated,NA,indication,73709,73032,99.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,LU,not_vaccinated,NA,indication,416347,412012,99,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,NE,not_vaccinated,NA,indication,175894,175266,99.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,neighboring_chfl,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,NW,not_vaccinated,NA,indication,43520,42748,98.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,OW,not_vaccinated,NA,indication,38108,38039,99.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,SG,not_vaccinated,NA,indication,514504,514001,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,SH,not_vaccinated,NA,indication,83107,82857,99.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,SO,not_vaccinated,NA,indication,277462,273720,98.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,SZ,not_vaccinated,NA,indication,162157,160705,99.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,TG,not_vaccinated,NA,indication,282909,282415,99.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,TI,not_vaccinated,NA,indication,350986,346897,98.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,unknown,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,UR,not_vaccinated,NA,indication,36819,36022,97.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,VD,not_vaccinated,NA,indication,814762,813092,99.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,VS,not_vaccinated,NA,indication,348503,345053,99,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,ZG,not_vaccinated,NA,indication,128794,127979,99.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,ZH,not_vaccinated,NA,indication,1553423,1551037,99.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202106,AG,not_vaccinated,NA,indication,694072,687970,99.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202106,AI,not_vaccinated,NA,indication,16293,15785,96.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202106,all,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202106,AR,not_vaccinated,NA,indication,55309,54421,98.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202106,BE,not_vaccinated,NA,indication,1043132,1038335,99.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202106,BL,not_vaccinated,NA,indication,290969,283339,97.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202106,BS,not_vaccinated,NA,indication,196735,189791,96.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202106,CH,not_vaccinated,NA,indication,8670300,8568730,98.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
