date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202112,VD,unknown,0,sex,NA,4,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202113,VD,unknown,3,sex,NA,7,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202114,VD,unknown,0,sex,NA,7,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202115,VD,unknown,0,sex,NA,7,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202116,VD,unknown,1,sex,NA,8,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202117,VD,unknown,2,sex,NA,10,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202118,VD,unknown,4,sex,NA,14,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202119,VD,unknown,2,sex,NA,16,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202120,VD,unknown,6,sex,NA,22,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202121,VD,unknown,0,sex,NA,22,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202122,VD,unknown,4,sex,NA,26,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202123,VD,unknown,3,sex,NA,29,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202124,VD,unknown,8,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202125,VD,unknown,1,sex,NA,38,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202126,VD,unknown,2,sex,NA,40,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202127,VD,unknown,1,sex,NA,41,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202128,VD,unknown,1,sex,NA,42,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202129,VD,unknown,1,sex,NA,43,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202130,VD,unknown,2,sex,NA,45,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202131,VD,unknown,2,sex,NA,47,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202132,VD,unknown,1,sex,NA,48,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202133,VD,unknown,0,sex,NA,48,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202134,VD,unknown,1,sex,NA,49,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202135,VD,unknown,2,sex,NA,51,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202136,VD,unknown,2,sex,NA,53,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202137,VD,unknown,4,sex,NA,57,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202138,VD,unknown,1,sex,NA,58,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202139,VD,unknown,2,sex,NA,60,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202140,VD,unknown,63,sex,NA,123,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.004,0.4
202141,VD,unknown,4,sex,NA,127,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202142,VD,unknown,0,sex,NA,127,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202143,VD,unknown,3,sex,NA,130,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202144,VD,unknown,1,sex,NA,131,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202145,VD,unknown,4,sex,NA,135,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202146,VD,unknown,0,sex,NA,135,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202052,VS,male,0,sex,172955,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202053,VS,male,13,sex,172955,13,0.01,0.01,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.433,43.3
202101,VS,male,386,sex,172955,399,0.22,0.23,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.299,29.9
202102,VS,male,1352,sex,172955,1751,0.78,1.01,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.422,42.199999999999996
202103,VS,male,2069,sex,172955,3820,1.2,2.21,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.466,46.6
202104,VS,male,2260,sex,172955,6080,1.31,3.52,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.44,44
202105,VS,male,1684,sex,172955,7764,0.97,4.49,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.416,41.6
202106,VS,male,1566,sex,172955,9330,0.91,5.39,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.452,45.2
202107,VS,male,2742,sex,172955,12072,1.59,6.98,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.454,45.4
202108,VS,male,3334,sex,172955,15406,1.93,8.91,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.458,45.800000000000004
202109,VS,male,3194,sex,172955,18600,1.85,10.75,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.466,46.6
202110,VS,male,3397,sex,172955,21997,1.96,12.72,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.47,47
202111,VS,male,2200,sex,172955,24197,1.27,13.99,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.456,45.6
202112,VS,male,4148,sex,172955,28345,2.4,16.39,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.465,46.5
202113,VS,male,4190,sex,172955,32535,2.42,18.81,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.461,46.1
202114,VS,male,3034,sex,172955,35569,1.75,20.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.491,49.1
202115,VS,male,4763,sex,172955,40332,2.75,23.32,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.467,46.7
202116,VS,male,6609,sex,172955,46941,3.82,27.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.45,45
202117,VS,male,7052,sex,172955,53993,4.08,31.22,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.445,44.5
202118,VS,male,7515,sex,172955,61508,4.35,35.56,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.451,45.1
202119,VS,male,7321,sex,172955,68829,4.23,39.8,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.477,47.699999999999996
202120,VS,male,11744,sex,172955,80573,6.79,46.59,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.483,48.3
202121,VS,male,11246,sex,172955,91819,6.5,53.09,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.483,48.3
202122,VS,male,9662,sex,172955,101481,5.59,58.67,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.49,49
202123,VS,male,11827,sex,172955,113308,6.84,65.51,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.506,50.6
202124,VS,male,12441,sex,172955,125749,7.19,72.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.519,51.9
202125,VS,male,9925,sex,172955,135674,5.74,78.44,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.531,53.1
202126,VS,male,6893,sex,172955,142567,3.99,82.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.53,53
202127,VS,male,6505,sex,172955,149072,3.76,86.19,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.535,53.5
202128,VS,male,6364,sex,172955,155436,3.68,89.87,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.541,54.1
202129,VS,male,5574,sex,172955,161010,3.22,93.09,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.528,52.800000000000004
202130,VS,male,3244,sex,172955,164254,1.88,94.97,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.52,52
202131,VS,male,2733,sex,172955,166987,1.58,96.55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.529,52.900000000000006
202132,VS,male,2437,sex,172955,169424,1.41,97.96,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.513,51.300000000000004
202133,VS,male,3127,sex,172955,172551,1.81,99.77,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.508,50.8
202134,VS,male,3255,sex,172955,175806,1.88,101.65,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.506,50.6
202135,VS,male,3205,sex,172955,179011,1.85,103.5,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.51,51
202136,VS,male,3574,sex,172955,182585,2.07,105.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.515,51.5
202137,VS,male,4671,sex,172955,187256,2.7,108.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.512,51.2
202138,VS,male,4446,sex,172955,191702,2.57,110.84,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.527,52.7
202139,VS,male,4095,sex,172955,195797,2.37,113.21,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.523,52.300000000000004
202140,VS,male,3427,sex,172955,199224,1.98,115.19,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.524,52.400000000000006
202141,VS,male,3279,sex,172955,202503,1.9,117.08,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.529,52.900000000000006
202142,VS,male,2814,sex,172955,205317,1.63,118.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.542,54.2
202143,VS,male,2322,sex,172955,207639,1.34,120.05,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.543,54.300000000000004
202144,VS,male,1184,sex,172955,208823,0.68,120.74,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.539,53.900000000000006
202145,VS,male,1389,sex,172955,210212,0.8,121.54,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.518,51.800000000000004
202146,VS,male,2640,sex,172955,212852,1.53,123.07,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.528,52.800000000000004
202052,VS,female,0,sex,175548,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202053,VS,female,17,sex,175548,17,0.01,0.01,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.567,56.699999999999996
202101,VS,female,905,sex,175548,922,0.52,0.53,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.701,70.1
202102,VS,female,1851,sex,175548,2773,1.05,1.58,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.578,57.8
202103,VS,female,2370,sex,175548,5143,1.35,2.93,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.534,53.400000000000006
202104,VS,female,2874,sex,175548,8017,1.64,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.56,56.00000000000001
202105,VS,female,2362,sex,175548,10379,1.35,5.91,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.584,58.4
202106,VS,female,1897,sex,175548,12276,1.08,6.99,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.548,54.800000000000004
202107,VS,female,3303,sex,175548,15579,1.88,8.87,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.546,54.6
202108,VS,female,3952,sex,175548,19531,2.25,11.13,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.542,54.2
202109,VS,female,3666,sex,175548,23197,2.09,13.21,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.534,53.400000000000006
202110,VS,female,3834,sex,175548,27031,2.18,15.4,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.53,53
202111,VS,female,2620,sex,175548,29651,1.49,16.89,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.544,54.400000000000006
202112,VS,female,4776,sex,175548,34427,2.72,19.61,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.535,53.5
202113,VS,female,4903,sex,175548,39330,2.79,22.4,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.539,53.900000000000006
202114,VS,female,3145,sex,175548,42475,1.79,24.2,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.509,50.9
202115,VS,female,5440,sex,175548,47915,3.1,27.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.533,53.300000000000004
202116,VS,female,8085,sex,175548,56000,4.61,31.9,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.55,55.00000000000001
202117,VS,female,8780,sex,175548,64780,5,36.9,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.555,55.50000000000001
202118,VS,female,9159,sex,175548,73939,5.22,42.12,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.549,54.900000000000006
202119,VS,female,8030,sex,175548,81969,4.57,46.69,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.523,52.300000000000004
202120,VS,female,12578,sex,175548,94547,7.16,53.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.517,51.7
202121,VS,female,12036,sex,175548,106583,6.86,60.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.517,51.7
202122,VS,female,10037,sex,175548,116620,5.72,66.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.51,51
202123,VS,female,11548,sex,175548,128168,6.58,73.01,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.494,49.4
202124,VS,female,11505,sex,175548,139673,6.55,79.56,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.48,48
202125,VS,female,8760,sex,175548,148433,4.99,84.55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.469,46.9
202126,VS,female,6113,sex,175548,154546,3.48,88.04,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.47,47
202127,VS,female,5650,sex,175548,160196,3.22,91.25,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.465,46.5
202128,VS,female,5404,sex,175548,165600,3.08,94.33,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.459,45.9
202129,VS,female,4977,sex,175548,170577,2.84,97.17,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.472,47.199999999999996
202130,VS,female,2993,sex,175548,173570,1.7,98.87,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.479,47.9
202131,VS,female,2433,sex,175548,176003,1.39,100.26,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.471,47.099999999999994
202132,VS,female,2309,sex,175548,178312,1.32,101.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.487,48.699999999999996
202133,VS,female,3032,sex,175548,181344,1.73,103.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.492,49.2
202134,VS,female,3173,sex,175548,184517,1.81,105.11,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.494,49.4
202135,VS,female,3073,sex,175548,187590,1.75,106.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.489,48.9
202136,VS,female,3370,sex,175548,190960,1.92,108.78,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.485,48.5
202137,VS,female,4446,sex,175548,195406,2.53,111.31,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.488,48.8
202138,VS,female,3996,sex,175548,199402,2.28,113.59,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.473,47.3
202139,VS,female,3737,sex,175548,203139,2.13,115.72,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.477,47.699999999999996
202140,VS,female,3113,sex,175548,206252,1.77,117.49,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.476,47.599999999999994
202141,VS,female,2914,sex,175548,209166,1.66,119.15,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.47,47
202142,VS,female,2375,sex,175548,211541,1.35,120.5,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.458,45.800000000000004
202143,VS,female,1955,sex,175548,213496,1.11,121.62,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.457,45.7
202144,VS,female,1011,sex,175548,214507,0.58,122.19,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.461,46.1
202145,VS,female,1292,sex,175548,215799,0.74,122.93,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.482,48.199999999999996
202146,VS,female,2356,sex,175548,218155,1.34,124.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.472,47.199999999999996
202052,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202053,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202101,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202102,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202103,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202104,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202105,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202106,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202107,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202108,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202109,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202110,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202111,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202112,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202113,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202114,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202115,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202116,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202117,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202118,VS,unknown,2,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202119,VS,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202120,VS,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202121,VS,unknown,2,sex,NA,4,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202122,VS,unknown,0,sex,NA,4,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202123,VS,unknown,1,sex,NA,5,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202124,VS,unknown,6,sex,NA,11,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202125,VS,unknown,3,sex,NA,14,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202126,VS,unknown,4,sex,NA,18,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202127,VS,unknown,3,sex,NA,21,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202128,VS,unknown,3,sex,NA,24,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202129,VS,unknown,2,sex,NA,26,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202130,VS,unknown,5,sex,NA,31,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.001,0.1
202131,VS,unknown,1,sex,NA,32,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202132,VS,unknown,0,sex,NA,32,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202133,VS,unknown,1,sex,NA,33,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202134,VS,unknown,1,sex,NA,34,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202135,VS,unknown,4,sex,NA,38,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.001,0.1
202136,VS,unknown,2,sex,NA,40,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202137,VS,unknown,1,sex,NA,41,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202138,VS,unknown,0,sex,NA,41,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202139,VS,unknown,0,sex,NA,41,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202140,VS,unknown,0,sex,NA,41,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202141,VS,unknown,1,sex,NA,42,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202142,VS,unknown,1,sex,NA,43,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202143,VS,unknown,0,sex,NA,43,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202144,VS,unknown,0,sex,NA,43,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202145,VS,unknown,0,sex,NA,43,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202146,VS,unknown,0,sex,NA,43,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202052,ZG,male,112,sex,65227,112,0.17,0.17,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.463,46.300000000000004
202053,ZG,male,37,sex,65227,149,0.06,0.23,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.308,30.8
202101,ZG,male,113,sex,65227,262,0.17,0.4,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.366,36.6
202102,ZG,male,714,sex,65227,976,1.09,1.5,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.487,48.699999999999996
202103,ZG,male,1991,sex,65227,2967,3.05,4.55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.44,44
202104,ZG,male,349,sex,65227,3316,0.54,5.08,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.483,48.3
202105,ZG,male,417,sex,65227,3733,0.64,5.72,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.447,44.7
202106,ZG,male,628,sex,65227,4361,0.96,6.69,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.495,49.5
202107,ZG,male,1904,sex,65227,6265,2.92,9.6,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.45,45
202108,ZG,male,832,sex,65227,7097,1.28,10.88,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.448,44.800000000000004
202109,ZG,male,897,sex,65227,7994,1.38,12.26,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.494,49.4
202110,ZG,male,311,sex,65227,8305,0.48,12.73,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.449,44.9
