date,geoRegion,location,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202124,VS,nursing_home,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202125,VS,nursing_home,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202126,VS,nursing_home,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202127,VS,nursing_home,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202128,VS,nursing_home,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202129,VS,nursing_home,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202130,VS,nursing_home,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202131,VS,nursing_home,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202132,VS,nursing_home,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202133,VS,nursing_home,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202134,VS,nursing_home,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202135,VS,nursing_home,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202136,VS,nursing_home,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202137,VS,nursing_home,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202138,VS,nursing_home,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202139,VS,nursing_home,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202140,VS,nursing_home,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202141,VS,nursing_home,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202142,VS,nursing_home,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202143,VS,nursing_home,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202144,VS,nursing_home,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202052,VS,medical_practice,0,location,348503,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202053,VS,medical_practice,25,location,348503,25,NA,0.833,83.3,83.3,0.01,0.01,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202101,VS,medical_practice,1289,location,348503,1314,NA,0.998,99.8,99.5,0.37,0.38,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202102,VS,medical_practice,3203,location,348503,4517,NA,1,100,99.8,0.92,1.3,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202103,VS,medical_practice,4237,location,348503,8754,NA,0.954,95.39999999999999,97.7,1.22,2.51,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202104,VS,medical_practice,4904,location,348503,13658,NA,0.955,95.5,96.89999999999999,1.41,3.92,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202105,VS,medical_practice,3673,location,348503,17331,NA,0.908,90.8,95.5,1.05,4.97,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202106,VS,medical_practice,3032,location,348503,20363,NA,0.876,87.6,94.19999999999999,0.87,5.84,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202107,VS,medical_practice,5264,location,348503,25627,NA,0.871,87.1,92.7,1.51,7.35,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202108,VS,medical_practice,6275,location,348503,31902,NA,0.861,86.1,91.3,1.8,9.15,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202109,VS,medical_practice,6149,location,348503,38051,NA,0.896,89.60000000000001,91,1.76,10.92,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202110,VS,medical_practice,6270,location,348503,44321,NA,0.867,86.7,90.4,1.8,12.72,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202111,VS,medical_practice,4138,location,348503,48459,NA,0.859,85.9,90,1.19,13.9,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202112,VS,medical_practice,7588,location,348503,56047,NA,0.85,85,89.3,2.18,16.08,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202113,VS,medical_practice,7690,location,348503,63737,NA,0.846,84.6,88.7,2.21,18.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202114,VS,medical_practice,4699,location,348503,68436,NA,0.76,76,87.7,1.35,19.64,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202115,VS,medical_practice,8050,location,348503,76486,NA,0.789,78.9,86.7,2.31,21.95,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202116,VS,medical_practice,9598,location,348503,86084,NA,0.653,65.3,83.6,2.75,24.7,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202117,VS,medical_practice,9726,location,348503,95810,NA,0.614,61.4,80.7,2.79,27.49,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202118,VS,medical_practice,8871,location,348503,104681,NA,0.532,53.2,77.3,2.55,30.04,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202119,VS,medical_practice,6489,location,348503,111170,NA,0.423,42.3,73.7,1.86,31.9,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202120,VS,medical_practice,10258,location,348503,121428,NA,0.421,42.1,69.3,2.94,34.84,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202121,VS,medical_practice,9392,location,348503,130820,NA,0.403,40.300000000000004,65.9,2.69,37.54,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202122,VS,medical_practice,6972,location,348503,137792,NA,0.354,35.4,63.2,2,39.54,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202123,VS,medical_practice,7465,location,348503,145257,NA,0.319,31.900000000000002,60.099999999999994,2.14,41.68,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202124,VS,medical_practice,5937,location,348503,151194,NA,0.248,24.8,56.89999999999999,1.7,43.38,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202125,VS,medical_practice,3978,location,348503,155172,NA,0.213,21.3,54.6,1.14,44.53,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202126,VS,medical_practice,3967,location,348503,159139,NA,0.305,30.5,53.5,1.14,45.66,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202127,VS,medical_practice,3283,location,348503,162422,NA,0.27,27,52.5,0.94,46.61,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202128,VS,medical_practice,1780,location,348503,164202,NA,0.151,15.1,51.1,0.51,47.12,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202129,VS,medical_practice,1793,location,348503,165995,NA,0.17,17,50,0.51,47.63,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202130,VS,medical_practice,1218,location,348503,167213,NA,0.195,19.5,49.5,0.35,47.98,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202131,VS,medical_practice,1015,location,348503,168228,NA,0.196,19.6,49,0.29,48.27,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202132,VS,medical_practice,754,location,348503,168982,NA,0.159,15.9,48.6,0.22,48.49,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202133,VS,medical_practice,860,location,348503,169842,NA,0.14,14.000000000000002,48,0.25,48.73,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202134,VS,medical_practice,751,location,348503,170593,NA,0.117,11.700000000000001,47.3,0.22,48.95,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202135,VS,medical_practice,901,location,348503,171494,NA,0.143,14.299999999999999,46.800000000000004,0.26,49.21,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202136,VS,medical_practice,1001,location,348503,172495,NA,0.144,14.399999999999999,46.2,0.29,49.5,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202137,VS,medical_practice,1474,location,348503,173969,NA,0.162,16.2,45.4,0.42,49.92,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202138,VS,medical_practice,1580,location,348503,175549,NA,0.187,18.7,44.9,0.45,50.37,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202139,VS,medical_practice,1178,location,348503,176727,NA,0.15,15,44.3,0.34,50.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202140,VS,medical_practice,496,location,348503,177223,NA,0.076,7.6,43.7,0.14,50.85,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202141,VS,medical_practice,466,location,348503,177689,NA,0.075,7.5,43.1,0.13,50.99,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202142,VS,medical_practice,392,location,348503,178081,NA,0.076,7.6,42.699999999999996,0.11,51.1,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202143,VS,medical_practice,308,location,348503,178389,NA,0.072,7.199999999999999,42.3,0.09,51.19,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202144,VS,medical_practice,35,location,348503,178424,NA,0.016,1.6,42.1,0.01,51.2,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202052,VS,pharmacy,0,location,348503,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202053,VS,pharmacy,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202101,VS,pharmacy,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202102,VS,pharmacy,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202103,VS,pharmacy,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202104,VS,pharmacy,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202105,VS,pharmacy,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202106,VS,pharmacy,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202107,VS,pharmacy,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202108,VS,pharmacy,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202109,VS,pharmacy,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202110,VS,pharmacy,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202111,VS,pharmacy,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202112,VS,pharmacy,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202113,VS,pharmacy,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202114,VS,pharmacy,2,location,348503,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202115,VS,pharmacy,0,location,348503,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202116,VS,pharmacy,1,location,348503,3,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202117,VS,pharmacy,181,location,348503,184,NA,0.011,1.0999999999999999,0.2,0.05,0.05,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202118,VS,pharmacy,368,location,348503,552,NA,0.022,2.1999999999999997,0.4,0.11,0.16,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202119,VS,pharmacy,384,location,348503,936,NA,0.025,2.5,0.6,0.11,0.27,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202120,VS,pharmacy,1085,location,348503,2021,NA,0.045,4.5,1.2,0.31,0.58,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202121,VS,pharmacy,1367,location,348503,3388,NA,0.059,5.8999999999999995,1.7000000000000002,0.39,0.97,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202122,VS,pharmacy,1518,location,348503,4906,NA,0.077,7.7,2.1999999999999997,0.44,1.41,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202123,VS,pharmacy,2135,location,348503,7041,NA,0.091,9.1,2.9000000000000004,0.61,2.02,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202124,VS,pharmacy,2410,location,348503,9451,NA,0.1,10,3.5999999999999996,0.69,2.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202125,VS,pharmacy,1847,location,348503,11298,NA,0.099,9.9,4,0.53,3.24,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202126,VS,pharmacy,1674,location,348503,12972,NA,0.129,12.9,4.3999999999999995,0.48,3.72,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202127,VS,pharmacy,2070,location,348503,15042,NA,0.17,17,4.9,0.59,4.32,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202128,VS,pharmacy,1756,location,348503,16798,NA,0.149,14.899999999999999,5.2,0.5,4.82,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202129,VS,pharmacy,1364,location,348503,18162,NA,0.129,12.9,5.5,0.39,5.21,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202130,VS,pharmacy,1018,location,348503,19180,NA,0.163,16.3,5.7,0.29,5.5,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202131,VS,pharmacy,895,location,348503,20075,NA,0.173,17.299999999999997,5.800000000000001,0.26,5.76,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202132,VS,pharmacy,878,location,348503,20953,NA,0.185,18.5,6,0.25,6.01,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202133,VS,pharmacy,1008,location,348503,21961,NA,0.164,16.400000000000002,6.2,0.29,6.3,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202134,VS,pharmacy,1110,location,348503,23071,NA,0.173,17.299999999999997,6.4,0.32,6.62,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202135,VS,pharmacy,1182,location,348503,24253,NA,0.188,18.8,6.6000000000000005,0.34,6.96,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202136,VS,pharmacy,1182,location,348503,25435,NA,0.17,17,6.800000000000001,0.34,7.3,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202137,VS,pharmacy,1291,location,348503,26726,NA,0.142,14.2,7.000000000000001,0.37,7.67,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202138,VS,pharmacy,1498,location,348503,28224,NA,0.177,17.7,7.199999999999999,0.43,8.1,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202139,VS,pharmacy,1639,location,348503,29863,NA,0.209,20.9,7.5,0.47,8.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202140,VS,pharmacy,1364,location,348503,31227,NA,0.209,20.9,7.7,0.39,8.96,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202141,VS,pharmacy,1161,location,348503,32388,NA,0.187,18.7,7.9,0.33,9.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202142,VS,pharmacy,986,location,348503,33374,NA,0.19,19,8,0.28,9.58,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202143,VS,pharmacy,978,location,348503,34352,NA,0.229,22.900000000000002,8.200000000000001,0.28,9.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202144,VS,pharmacy,498,location,348503,34850,NA,0.227,22.7,8.200000000000001,0.14,10,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202052,VS,hospital,0,location,348503,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202053,VS,hospital,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202101,VS,hospital,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202102,VS,hospital,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202103,VS,hospital,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202104,VS,hospital,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202105,VS,hospital,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202106,VS,hospital,0,location,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202107,VS,hospital,57,location,348503,57,NA,0.009,0.8999999999999999,0.2,0.02,0.02,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202108,VS,hospital,223,location,348503,280,NA,0.031,3.1,0.8,0.06,0.08,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202109,VS,hospital,48,location,348503,328,NA,0.007,0.7000000000000001,0.8,0.01,0.09,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202110,VS,hospital,30,location,348503,358,NA,0.004,0.4,0.7000000000000001,0.01,0.1,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202111,VS,hospital,108,location,348503,466,NA,0.022,2.1999999999999997,0.8999999999999999,0.03,0.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202112,VS,hospital,289,location,348503,755,NA,0.032,3.2,1.2,0.08,0.22,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202113,VS,hospital,82,location,348503,837,NA,0.009,0.8999999999999999,1.2,0.02,0.24,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202114,VS,hospital,47,location,348503,884,NA,0.008,0.8,1.0999999999999999,0.01,0.25,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202115,VS,hospital,383,location,348503,1267,NA,0.038,3.8,1.4000000000000001,0.11,0.36,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202116,VS,hospital,653,location,348503,1920,NA,0.044,4.3999999999999995,1.9,0.19,0.55,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202117,VS,hospital,709,location,348503,2629,NA,0.045,4.5,2.1999999999999997,0.2,0.75,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202118,VS,hospital,442,location,348503,3071,NA,0.027,2.7,2.3,0.13,0.88,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202119,VS,hospital,292,location,348503,3363,NA,0.019,1.9,2.1999999999999997,0.08,0.96,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202120,VS,hospital,683,location,348503,4046,NA,0.028,2.8000000000000003,2.3,0.2,1.16,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202121,VS,hospital,796,location,348503,4842,NA,0.034,3.4000000000000004,2.4,0.23,1.39,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202122,VS,hospital,526,location,348503,5368,NA,0.027,2.7,2.5,0.15,1.54,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202123,VS,hospital,376,location,348503,5744,NA,0.016,1.6,2.4,0.11,1.65,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202124,VS,hospital,223,location,348503,5967,NA,0.009,0.8999999999999999,2.1999999999999997,0.06,1.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202125,VS,hospital,143,location,348503,6110,NA,0.008,0.8,2.1,0.04,1.75,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202126,VS,hospital,86,location,348503,6196,NA,0.007,0.7000000000000001,2.1,0.02,1.78,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202127,VS,hospital,69,location,348503,6265,NA,0.006,0.6,2,0.02,1.8,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202128,VS,hospital,58,location,348503,6323,NA,0.005,0.5,2,0.02,1.81,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202129,VS,hospital,36,location,348503,6359,NA,0.003,0.3,1.9,0.01,1.82,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202130,VS,hospital,25,location,348503,6384,NA,0.004,0.4,1.9,0.01,1.83,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202131,VS,hospital,23,location,348503,6407,NA,0.004,0.4,1.9,0.01,1.84,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202132,VS,hospital,23,location,348503,6430,NA,0.005,0.5,1.7999999999999998,0.01,1.85,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202133,VS,hospital,22,location,348503,6452,NA,0.004,0.4,1.7999999999999998,0.01,1.85,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202134,VS,hospital,17,location,348503,6469,NA,0.003,0.3,1.7999999999999998,0,1.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202135,VS,hospital,24,location,348503,6493,NA,0.004,0.4,1.7999999999999998,0.01,1.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202136,VS,hospital,0,location,348503,6493,NA,0,0,1.7000000000000002,0,1.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202137,VS,hospital,90,location,348503,6583,NA,0.01,1,1.7000000000000002,0.03,1.89,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202138,VS,hospital,0,location,348503,6583,NA,0,0,1.7000000000000002,0,1.89,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202139,VS,hospital,34,location,348503,6617,NA,0.004,0.4,1.7000000000000002,0.01,1.9,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
